Date,Open,High,Low,Close,Adj Close,Volume
2017-10-26,0.124000,0.124000,0.124000,0.124000,0.124000,85277
2017-10-27,null,null,null,null,null,null
2017-10-30,0.128000,0.132000,0.127000,0.130000,0.130000,599712
2017-10-31,0.130000,0.136000,0.130000,0.134000,0.134000,981105
2017-11-01,0.136000,0.139000,0.135000,0.137000,0.137000,647388
2017-11-02,0.140000,0.140000,0.137000,0.138000,0.138000,430190
2017-11-03,null,null,null,null,null,null
2017-11-06,0.144000,0.149000,0.144000,0.146000,0.146000,2558025
2017-11-07,0.146000,0.149000,0.142000,0.145000,0.145000,1086500
2017-11-08,0.143000,0.144000,0.142000,0.142000,0.142000,73650
2017-11-09,0.144000,0.150000,0.144000,0.147000,0.147000,1687843
2017-11-10,null,null,null,null,null,null
2017-11-13,0.157000,0.158000,0.153000,0.154000,0.154000,1278619
2017-11-14,0.153000,0.153000,0.148000,0.150000,0.150000,1317407
2017-11-15,0.150000,0.153000,0.147000,0.148000,0.148000,1521199
2017-11-16,0.147000,0.152000,0.147000,0.150000,0.150000,717639
2017-11-17,null,null,null,null,null,null
2017-11-20,0.150000,0.150000,0.148000,0.149000,0.149000,236400
2017-11-21,0.147000,0.149000,0.146000,0.147000,0.147000,997220
2017-11-22,0.148000,0.148000,0.147000,0.147000,0.147000,423908
2017-11-24,null,null,null,null,null,null
2017-11-27,0.149000,0.149000,0.147000,0.147000,0.147000,491700
2017-11-28,0.147000,0.154000,0.146000,0.151000,0.151000,2863499
2017-11-29,0.154000,0.154000,0.149000,0.152000,0.152000,1237607
2017-11-30,0.151000,0.152000,0.150000,0.151000,0.151000,886854
2017-12-01,null,null,null,null,null,null
2017-12-04,null,null,null,null,null,null
2017-12-05,null,null,null,null,null,null
2017-12-06,0.151000,0.152000,0.151000,0.151000,0.151000,337751
2017-12-07,0.151000,0.151000,0.150000,0.151000,0.151000,406112
2017-12-08,null,null,null,null,null,null
2017-12-11,0.150000,0.150000,0.150000,0.150000,0.150000,77900
2017-12-12,0.151000,0.151000,0.150000,0.150000,0.150000,258610
2017-12-13,0.151000,0.151000,0.150000,0.151000,0.151000,51033
2017-12-14,0.150000,0.150000,0.147000,0.149000,0.149000,113375
2017-12-15,null,null,null,null,null,null
2017-12-18,0.147000,0.147000,0.146000,0.147000,0.147000,192930
2017-12-19,0.147000,0.147000,0.146000,0.147000,0.147000,289044
2017-12-20,0.147000,0.149000,0.147000,0.148000,0.148000,212457
2017-12-21,0.148000,0.148000,0.148000,0.148000,0.148000,19866
2017-12-22,null,null,null,null,null,null
2017-12-26,0.145000,0.145000,0.143000,0.143000,0.143000,25000
2017-12-27,0.145000,0.146000,0.144000,0.145000,0.145000,233605
2017-12-28,0.147000,0.148000,0.143000,0.146000,0.146000,353651
2017-12-29,null,null,null,null,null,null
2018-01-02,0.145000,0.155000,0.145000,0.151000,0.151000,498275
2018-01-03,0.153000,0.153000,0.152000,0.153000,0.153000,211100
2018-01-04,0.153000,0.153000,0.152000,0.152000,0.152000,423186
2018-01-05,null,null,null,null,null,null
2018-01-08,0.151000,0.151000,0.150000,0.150000,0.150000,140881
2018-01-09,0.152000,0.158000,0.152000,0.153000,0.153000,2649386
2018-01-10,0.156000,0.158000,0.155000,0.156000,0.156000,932212
2018-01-11,0.157000,0.159000,0.153000,0.157000,0.157000,2165727
2018-01-12,null,null,null,null,null,null
2018-01-16,0.153000,0.153000,0.151000,0.152000,0.152000,336653
2018-01-17,0.152000,0.152000,0.152000,0.152000,0.152000,0
2018-01-18,0.152000,0.152000,0.152000,0.152000,0.152000,0
2018-01-19,null,null,null,null,null,null
2018-01-22,0.150000,0.150000,0.149000,0.149000,0.149000,14706
2018-01-23,0.150000,0.152000,0.150000,0.151000,0.151000,482298
2018-01-24,0.150000,0.151000,0.150000,0.150000,0.150000,95191
2018-01-25,0.152000,0.152000,0.148000,0.149000,0.149000,488105
2018-01-26,null,null,null,null,null,null
2018-01-29,0.148000,0.149000,0.147000,0.148000,0.148000,248856
2018-01-30,0.148000,0.148000,0.146000,0.147000,0.147000,106600
2018-01-31,0.147000,0.152000,0.147000,0.149000,0.149000,711899
2018-02-01,0.152000,0.162000,0.152000,0.158000,0.158000,4320393
2018-02-02,null,null,null,null,null,null
2018-02-05,0.166000,0.170000,0.165000,0.166000,0.166000,6037904
2018-02-06,0.165000,0.168000,0.160000,0.165000,0.165000,2244515
2018-02-07,0.167000,0.167000,0.162000,0.164000,0.164000,1097466
2018-02-08,0.164000,0.164000,0.160000,0.161000,0.161000,585675
2018-02-09,null,null,null,null,null,null
2018-02-12,0.160000,0.161000,0.160000,0.160000,0.160000,14400
2018-02-13,0.161000,0.164000,0.161000,0.163000,0.163000,380182
2018-02-14,0.163000,0.163000,0.162000,0.162000,0.162000,79545
2018-02-15,0.162000,0.163000,0.162000,0.162000,0.162000,125805
2018-02-16,null,null,null,null,null,null
2018-02-20,0.160000,0.160000,0.158000,0.160000,0.160000,372511
2018-02-21,0.158000,0.158000,0.156000,0.157000,0.157000,68651
2018-02-22,0.152000,0.156000,0.152000,0.155000,0.155000,101351
2018-02-23,null,null,null,null,null,null
2018-02-26,0.151000,0.155000,0.151000,0.154000,0.154000,601613
2018-02-27,0.155000,0.157000,0.155000,0.156000,0.156000,864883
2018-02-28,0.156000,0.158000,0.155000,0.156000,0.156000,281555
2018-03-01,0.156000,0.157000,0.155000,0.155000,0.155000,583150
2018-03-02,null,null,null,null,null,null
2018-03-05,0.155000,0.155000,0.154000,0.155000,0.155000,373810
2018-03-06,0.155000,0.155000,0.154000,0.154000,0.154000,145610
2018-03-07,0.154000,0.155000,0.151000,0.153000,0.153000,474000
2018-03-08,0.153000,0.153000,0.153000,0.153000,0.153000,400
2018-03-09,null,null,null,null,null,null
2018-03-12,0.150000,0.151000,0.150000,0.151000,0.151000,161571
2018-03-13,0.151000,0.157000,0.150000,0.154000,0.154000,1436736
2018-03-14,0.158000,0.160000,0.157000,0.158000,0.158000,838913
2018-03-15,0.158000,0.158000,0.152000,0.153000,0.153000,379605
2018-03-16,null,null,null,null,null,null
2018-03-19,0.152000,0.152000,0.151000,0.151000,0.151000,121718
2018-03-20,0.152000,0.152000,0.152000,0.152000,0.152000,117300
2018-03-21,0.150000,0.153000,0.150000,0.151000,0.151000,235251
2018-03-22,0.150000,0.155000,0.150000,0.152000,0.152000,352637
2018-03-23,null,null,null,null,null,null
2018-03-26,0.153000,0.155000,0.153000,0.154000,0.154000,686583
2018-03-27,0.155000,0.156000,0.154000,0.155000,0.155000,703837
2018-03-28,0.154000,0.154000,0.153000,0.154000,0.154000,210676
2018-03-29,0.154000,0.154000,0.152000,0.153000,0.153000,521943
2018-04-02,0.166000,0.166000,0.161000,0.163000,0.163000,980851
2018-04-03,0.163000,0.165000,0.158000,0.161000,0.161000,1637959
2018-04-04,0.159000,0.162000,0.159000,0.160000,0.160000,725434
2018-04-05,0.160000,0.163000,0.160000,0.162000,0.162000,620614
2018-04-06,null,null,null,null,null,null
2018-04-09,0.168000,0.168000,0.163000,0.164000,0.164000,599563
2018-04-10,0.162000,0.162000,0.161000,0.161000,0.161000,161550
2018-04-11,0.162000,0.162000,0.162000,0.162000,0.162000,71500
2018-04-12,0.160000,0.160000,0.158000,0.159000,0.159000,261430
2018-04-13,null,null,null,null,null,null
2018-04-16,0.153000,0.153000,0.153000,0.153000,0.153000,920654
2018-04-17,0.152000,0.155000,0.152000,0.153000,0.153000,772536
2018-04-18,0.153000,0.153000,0.152000,0.152000,0.152000,289886
2018-04-19,0.152000,0.152000,0.151000,0.152000,0.152000,516181
2018-04-20,null,null,null,null,null,null
2018-04-23,0.153000,0.153000,0.151000,0.151000,0.151000,76499
2018-04-24,0.151000,0.151000,0.145000,0.148000,0.148000,320198
2018-04-25,0.148000,0.148000,0.141000,0.144000,0.144000,369200
2018-04-26,0.146000,0.149000,0.145000,0.148000,0.148000,618152
2018-04-27,null,null,null,null,null,null
2018-04-30,0.147000,0.150000,0.147000,0.149000,0.149000,475360
2018-05-01,0.149000,0.150000,0.149000,0.150000,0.150000,482076
2018-05-02,0.149000,0.151000,0.149000,0.149000,0.149000,430122
2018-05-03,0.152000,0.153000,0.150000,0.152000,0.152000,381100
2018-05-04,null,null,null,null,null,null
2018-05-07,0.157000,0.157000,0.153000,0.155000,0.155000,267977
2018-05-08,0.151000,0.153000,0.151000,0.152000,0.152000,18056
2018-05-09,0.151000,0.154000,0.151000,0.152000,0.152000,109756
2018-05-10,0.153000,0.153000,0.151000,0.152000,0.152000,77299
2018-05-11,null,null,null,null,null,null
2018-05-14,0.155000,0.155000,0.152000,0.153000,0.153000,22689
2018-05-15,0.152000,0.152000,0.150000,0.151000,0.151000,310039
2018-05-16,0.150000,0.150000,0.149000,0.150000,0.150000,185308
2018-05-17,0.149000,0.150000,0.148000,0.149000,0.149000,170000
2018-05-18,null,null,null,null,null,null
2018-05-21,0.148000,0.150000,0.148000,0.148000,0.148000,55340
2018-05-22,0.148000,0.148000,0.148000,0.148000,0.148000,2000
2018-05-23,0.148000,0.149000,0.148000,0.148000,0.148000,19860
2018-05-24,0.149000,0.152000,0.149000,0.151000,0.151000,848376
2018-05-25,null,null,null,null,null,null
2018-05-29,0.152000,0.155000,0.152000,0.153000,0.153000,733446
2018-05-30,0.154000,0.154000,0.152000,0.152000,0.152000,185217
2018-05-31,0.153000,0.153000,0.151000,0.152000,0.152000,89100
2018-06-01,null,null,null,null,null,null
2018-06-04,0.153000,0.153000,0.152000,0.152000,0.152000,39659
2018-06-05,0.152000,0.152000,0.150000,0.151000,0.151000,13870
2018-06-06,0.150000,0.152000,0.150000,0.151000,0.151000,147742
2018-06-07,0.150000,0.151000,0.150000,0.151000,0.151000,60000
2018-06-08,null,null,null,null,null,null
2018-06-11,0.150000,0.150000,0.149000,0.150000,0.150000,269220
2018-06-12,0.149000,0.147000,0.149000,0.148000,0.148000,338388
2018-06-13,0.149000,0.149000,0.149000,0.149000,0.149000,37000
2018-06-14,0.149000,0.149000,0.149000,0.149000,0.149000,0
2018-06-15,null,null,null,null,null,null
2018-06-18,0.149000,0.149000,0.149000,0.149000,0.149000,0
2018-06-19,0.149000,0.149000,0.145000,0.146000,0.146000,159959
2018-06-20,0.143000,0.145000,0.143000,0.144000,0.144000,1053897
2018-06-21,0.145000,0.146000,0.144000,0.146000,0.146000,3929677
2018-06-22,null,null,null,null,null,null
2018-06-25,0.129000,0.133000,0.128000,0.130000,0.130000,437244
2018-06-26,0.130000,0.130000,0.128000,0.129000,0.129000,201807
2018-06-27,0.130000,0.131000,0.129000,0.130000,0.130000,320293
2018-06-28,0.130000,0.130000,0.127000,0.128000,0.128000,503339
2018-06-29,null,null,null,null,null,null
2018-07-02,0.128000,0.128000,0.127000,0.127000,0.127000,143096
2018-07-03,0.127000,0.127000,0.124000,0.125000,0.125000,83570
2018-07-05,0.124000,0.125000,0.121000,0.122000,0.122000,14000
2018-07-06,null,null,null,null,null,null
2018-07-09,0.123000,0.123000,0.120000,0.120000,0.120000,55100
2018-07-10,0.118000,0.118000,0.117000,0.118000,0.118000,59736
2018-07-11,0.115000,0.115000,0.113000,0.114000,0.114000,108033
2018-07-12,0.113000,0.113000,0.111000,0.112000,0.112000,104824
2018-07-13,null,null,null,null,null,null
2018-07-16,0.106000,0.106000,0.104000,0.105000,0.105000,22714
2018-07-17,0.105000,0.106000,0.103000,0.105000,0.105000,168326
2018-07-18,0.112000,0.115000,0.110000,0.114000,0.114000,348659
2018-07-19,0.116000,0.120000,0.115000,0.118000,0.118000,369144
2018-07-20,null,null,null,null,null,null
2018-07-23,0.112000,0.112000,0.112000,0.112000,0.112000,0
2018-07-24,0.112000,0.112000,0.108000,0.110000,0.110000,139193
2018-07-25,0.106000,0.107000,0.105000,0.105000,0.105000,370323
2018-07-26,0.105000,0.105000,0.104000,0.104000,0.104000,176362
2018-07-27,null,null,null,null,null,null
2018-07-30,0.109000,0.109000,0.106000,0.106000,0.106000,75774
2018-07-31,0.107000,0.110000,0.106000,0.108000,0.108000,289349
2018-08-01,0.106000,0.106000,0.104000,0.105000,0.105000,337482
2018-08-02,null,null,null,null,null,null
2018-08-03,null,null,null,null,null,null
2018-08-06,0.107000,0.114000,0.107000,0.109000,0.109000,917712
2018-08-07,0.115000,0.115000,0.110000,0.111000,0.111000,225113
2018-08-08,0.110000,0.112000,0.110000,0.111000,0.111000,150880
2018-08-09,0.111000,0.111000,0.110000,0.110000,0.110000,86818
2018-08-10,null,null,null,null,null,null
2018-08-13,0.107000,0.107000,0.105000,0.106000,0.106000,58400
2018-08-14,0.106000,0.107000,0.105000,0.106000,0.106000,195582
2018-08-15,0.107000,0.107000,0.106000,0.107000,0.107000,116915
2018-08-16,0.108000,0.109000,0.107000,0.108000,0.108000,96530
2018-08-17,null,null,null,null,null,null
2018-08-20,0.108000,0.108000,0.108000,0.108000,0.108000,0
2018-08-21,0.108000,0.108000,0.108000,0.108000,0.108000,0
2018-08-22,0.108000,0.108000,0.108000,0.108000,0.108000,0
2018-08-23,0.108000,0.108000,0.108000,0.108000,0.108000,0
2018-08-24,null,null,null,null,null,null
2018-08-27,0.107000,0.107000,0.106000,0.107000,0.107000,55018
2018-08-28,0.107000,0.108000,0.107000,0.108000,0.108000,378800
2018-08-29,0.108000,0.108000,0.108000,0.108000,0.108000,213638
2018-08-30,0.108000,0.108000,0.108000,0.108000,0.108000,110592
2018-08-31,null,null,null,null,null,null
2018-09-04,0.114000,0.114000,0.114000,0.114000,0.114000,158155
2018-09-05,0.115000,0.115000,0.113000,0.115000,0.115000,163328
2018-09-06,0.112000,0.112000,0.111000,0.112000,0.112000,77185
2018-09-07,null,null,null,null,null,null
2018-09-10,0.113000,0.115000,0.113000,0.114000,0.114000,566650
2018-09-11,0.114000,0.114000,0.114000,0.114000,0.114000,0
2018-09-12,0.115000,0.122000,0.114000,0.118000,0.118000,1050940
2018-09-13,0.124000,0.124000,0.120000,0.123000,0.123000,621515
2018-09-14,null,null,null,null,null,null
2018-09-17,0.116000,0.119000,0.116000,0.117000,0.117000,33881
2018-09-18,0.119000,0.119000,0.117000,0.117000,0.117000,7704
2018-09-19,0.118000,0.118000,0.117000,0.117000,0.117000,21405
2018-09-20,0.118000,0.119000,0.118000,0.118000,0.118000,167378
2018-09-21,null,null,null,null,null,null
2018-09-24,0.116000,0.117000,0.116000,0.116000,0.116000,61988
2018-09-25,0.117000,0.117000,0.116000,0.117000,0.117000,49640
2018-09-26,0.118000,0.119000,0.117000,0.118000,0.118000,101450
2018-09-27,0.119000,0.120000,0.117000,0.118000,0.118000,382350
2018-09-28,null,null,null,null,null,null
2018-10-01,0.116000,0.116000,0.115000,0.115000,0.115000,342976
2018-10-02,0.117000,0.118000,0.115000,0.116000,0.116000,392374
2018-10-03,0.115000,0.115000,0.115000,0.115000,0.115000,48200
2018-10-04,0.114000,0.115000,0.114000,0.115000,0.115000,267714
2018-10-05,null,null,null,null,null,null
2018-10-08,0.112000,0.113000,0.112000,0.113000,0.113000,168369
2018-10-09,0.113000,0.113000,0.113000,0.113000,0.113000,25000
2018-10-10,0.111000,0.111000,0.110000,0.110000,0.110000,130339
2018-10-11,0.108000,0.108000,0.107000,0.108000,0.108000,60000
2018-10-12,null,null,null,null,null,null
2018-10-15,0.108000,0.108000,0.102000,0.105000,0.105000,141545
2018-10-16,0.105000,0.105000,0.103000,0.104000,0.104000,163328
2018-10-17,0.104000,0.105000,0.103000,0.103000,0.103000,168260
2018-10-18,0.103000,0.104000,0.102000,0.103000,0.103000,24000
2018-10-19,null,null,null,null,null,null
2018-10-22,0.103000,0.104000,0.103000,0.103000,0.103000,145819
2018-10-23,null,null,null,null,null,null
2018-10-24,0.104000,0.104000,0.104000,0.104000,0.104000,10000
2018-10-25,0.104000,0.104000,0.104000,0.104000,0.104000,183955
2018-10-26,null,null,null,null,null,null
2018-10-29,0.103000,0.103000,0.103000,0.103000,0.103000,0
2018-10-30,0.103000,0.103000,0.100000,0.101000,0.101000,349012
2018-10-31,0.101000,0.102000,0.101000,0.101000,0.101000,530892
2018-11-01,0.101000,0.103000,0.101000,0.102000,0.102000,217365
2018-11-02,null,null,null,null,null,null
2018-11-05,0.103000,0.104000,0.103000,0.103000,0.103000,80700
2018-11-06,0.103000,0.103000,0.102000,0.103000,0.103000,2400
2018-11-07,0.103000,0.104000,0.103000,0.103000,0.103000,97763
2018-11-08,0.104000,0.104000,0.103000,0.103000,0.103000,423909
2018-11-09,null,null,null,null,null,null
2018-11-12,0.104000,0.104000,0.103000,0.103000,0.103000,263316
2018-11-13,0.103000,0.103000,0.102000,0.103000,0.103000,149477
2018-11-14,0.102000,0.102000,0.100000,0.101000,0.101000,259527
2018-11-15,0.101000,0.101000,0.100000,0.100000,0.100000,339955
2018-11-16,null,null,null,null,null,null
2018-11-19,0.100000,0.101000,0.100000,0.100000,0.100000,181764
2018-11-20,0.100000,0.100000,0.100000,0.100000,0.100000,0
2018-11-21,0.100000,0.100000,0.100000,0.100000,0.100000,0
2018-11-23,null,null,null,null,null,null
2018-11-26,0.099000,0.099000,0.090000,0.092000,0.092000,130100
2018-11-27,0.094000,0.097000,0.094000,0.096000,0.096000,339441
2018-11-28,0.097000,0.101000,0.097000,0.099000,0.099000,74594
2018-11-29,0.100000,0.100000,0.096000,0.099000,0.099000,34597
2018-11-30,null,null,null,null,null,null
2018-12-03,0.101000,0.102000,0.101000,0.102000,0.102000,218360
2018-12-04,0.103000,0.107000,0.102000,0.105000,0.105000,537490
2018-12-06,0.102000,0.102000,0.100000,0.100000,0.100000,70000
2018-12-07,null,null,null,null,null,null
2018-12-10,0.100000,0.100000,0.100000,0.100000,0.100000,59965
2018-12-11,0.100000,0.101000,0.100000,0.100000,0.100000,65000
2018-12-12,0.100000,0.100000,0.100000,0.100000,0.100000,160804
2018-12-13,0.100000,0.101000,0.100000,0.101000,0.101000,173696
2018-12-14,null,null,null,null,null,null
2018-12-17,0.100000,0.100000,0.100000,0.100000,0.100000,5000
2018-12-18,0.100000,0.100000,0.099000,0.100000,0.100000,22000
2018-12-19,0.098000,0.098000,0.097000,0.097000,0.097000,99087
2018-12-20,0.098000,0.098000,0.097000,0.097000,0.097000,3850
2018-12-21,null,null,null,null,null,null
2018-12-24,0.096000,0.096000,0.096000,0.096000,0.096000,0
2018-12-26,0.097000,0.100000,0.097000,0.098000,0.098000,583000
2018-12-27,0.100000,0.100000,0.098000,0.100000,0.100000,122103
2018-12-28,null,null,null,null,null,null
2018-12-31,0.096000,0.096000,0.096000,0.096000,0.096000,21100
2019-01-02,0.099000,0.099000,0.099000,0.099000,0.099000,49800
2019-01-03,0.098000,0.098000,0.098000,0.098000,0.098000,15000
2019-01-04,null,null,null,null,null,null
2019-01-07,0.099000,0.100000,0.097000,0.098000,0.098000,95659
2019-01-08,0.098000,0.098000,0.098000,0.098000,0.098000,0
2019-01-09,0.098000,0.098000,0.098000,0.098000,0.098000,0
2019-01-10,0.098000,0.098000,0.096000,0.097000,0.097000,49000
2019-01-11,null,null,null,null,null,null
2019-01-14,0.096000,0.096000,0.096000,0.096000,0.096000,58718
2019-01-15,0.094000,0.094000,0.090000,0.092000,0.092000,299428
2019-01-16,0.090000,0.092000,0.090000,0.090000,0.090000,1522452
2019-01-17,0.091000,0.091000,0.090000,0.090000,0.090000,762824
2019-01-18,null,null,null,null,null,null
2019-01-22,0.088000,0.088000,0.088000,0.088000,0.088000,50000
2019-01-23,0.088000,0.088000,0.088000,0.088000,0.088000,50000
2019-01-24,0.089000,0.092000,0.089000,0.090000,0.090000,386996
2019-01-25,null,null,null,null,null,null
2019-01-28,0.090000,0.090000,0.090000,0.090000,0.090000,400000
2019-01-29,0.091000,0.092000,0.090000,0.090000,0.090000,587482
2019-01-30,0.091000,0.092000,0.090000,0.090000,0.090000,161400
2019-01-31,0.090000,0.090000,0.087000,0.088000,0.088000,1860686
2019-02-01,null,null,null,null,null,null
2019-02-04,0.089000,0.089000,0.088000,0.089000,0.089000,9269
2019-02-05,0.088000,0.088000,0.088000,0.088000,0.088000,2199284
2019-02-06,0.088000,0.088000,0.086000,0.087000,0.087000,184716
2019-02-07,0.086000,0.087000,0.086000,0.087000,0.087000,2136000
2019-02-08,null,null,null,null,null,null
2019-02-11,0.087000,0.087000,0.086000,0.087000,0.087000,123000
2019-02-12,0.087000,0.087000,0.086000,0.086000,0.086000,42000
2019-02-13,0.086000,0.087000,0.085000,0.085000,0.085000,459294
2019-02-14,0.085000,0.089000,0.085000,0.087000,0.087000,1681006
2019-02-15,null,null,null,null,null,null
2019-02-19,0.088000,0.090000,0.088000,0.089000,0.089000,190000
2019-02-20,0.089000,0.090000,0.089000,0.089000,0.089000,484900
2019-02-21,0.089000,0.089000,0.089000,0.089000,0.089000,352862
2019-02-22,null,null,null,null,null,null
2019-02-25,0.090000,0.092000,0.090000,0.091000,0.091000,1353025
2019-02-26,0.090000,0.090000,0.089000,0.090000,0.090000,1080780
2019-02-27,0.089000,0.093000,0.089000,0.091000,0.091000,1535152
2019-02-28,0.093000,0.094000,0.091000,0.093000,0.093000,441057
2019-03-01,null,null,null,null,null,null
2019-03-04,0.093000,0.094000,0.092000,0.092000,0.092000,30115
2019-03-05,0.091000,0.091000,0.090000,0.090000,0.090000,242951
2019-03-06,0.090000,0.090000,0.089000,0.090000,0.090000,218193
2019-03-07,0.090000,0.090000,0.088000,0.090000,0.090000,108447
2019-03-08,null,null,null,null,null,null
2019-03-11,0.089000,0.089000,0.089000,0.089000,0.089000,41909
2019-03-12,0.089000,0.089000,0.088000,0.088000,0.088000,47374
2019-03-13,0.087000,0.088000,0.087000,0.088000,0.088000,90700
2019-03-14,0.088000,0.088000,0.088000,0.088000,0.088000,6000
2019-03-15,null,null,null,null,null,null
2019-03-18,0.087000,0.089000,0.086000,0.089000,0.089000,183818
2019-03-19,0.088000,0.089000,0.088000,0.088000,0.088000,116200
2019-03-20,0.088000,0.088000,0.086000,0.087000,0.087000,302000
2019-03-21,0.087000,0.087000,0.087000,0.087000,0.087000,164000
2019-03-22,null,null,null,null,null,null
2019-03-25,0.087000,0.088000,0.087000,0.087000,0.087000,172726
2019-03-26,0.087000,0.087000,0.087000,0.087000,0.087000,10000
2019-03-27,0.089000,0.090000,0.089000,0.089000,0.089000,185869
2019-03-28,0.089000,0.089000,0.089000,0.089000,0.089000,534988
2019-03-29,null,null,null,null,null,null
2019-04-01,0.092000,0.092000,0.091000,0.091000,0.091000,296000
2019-04-02,0.092000,0.092000,0.091000,0.091000,0.091000,434340
2019-04-03,0.091000,0.091000,0.091000,0.091000,0.091000,0
2019-04-04,0.091000,0.091000,0.091000,0.091000,0.091000,0
2019-04-05,null,null,null,null,null,null
2019-04-08,0.092000,0.092000,0.091000,0.091000,0.091000,117358
2019-04-09,0.091000,0.091000,0.090000,0.090000,0.090000,370882
2019-04-10,0.091000,0.093000,0.091000,0.092000,0.092000,284992
2019-04-11,0.092000,0.092000,0.092000,0.092000,0.092000,0
2019-04-12,null,null,null,null,null,null
2019-04-15,0.098000,0.098000,0.091000,0.093000,0.093000,526258
2019-04-16,0.093000,0.093000,0.093000,0.093000,0.093000,160400
2019-04-17,0.092000,0.094000,0.092000,0.093000,0.093000,343090
2019-04-18,0.093000,0.093000,0.091000,0.092000,0.092000,168968
2019-04-22,0.091000,0.091000,0.090000,0.091000,0.091000,88351
2019-04-23,0.091000,0.091000,0.091000,0.091000,0.091000,50000
2019-04-24,0.090000,0.090000,0.089000,0.090000,0.090000,41000
2019-04-25,0.090000,0.090000,0.089000,0.090000,0.090000,64772
2019-04-26,null,null,null,null,null,null
2019-04-29,0.089000,0.089000,0.089000,0.089000,0.089000,29601
2019-04-30,0.089000,0.091000,0.089000,0.090000,0.090000,180229
2019-05-01,0.090000,0.093000,0.090000,0.091000,0.091000,267636
2019-05-02,0.091000,0.094000,0.091000,0.092000,0.092000,1172192
2019-05-03,null,null,null,null,null,null
2019-05-06,0.096000,0.097000,0.094000,0.095000,0.095000,2807913
2019-05-07,0.097000,0.097000,0.095000,0.097000,0.097000,1464200
2019-05-08,0.095000,0.097000,0.095000,0.096000,0.096000,1241069
2019-05-09,0.100000,0.103000,0.098000,0.100000,0.100000,7134892
2019-05-10,null,null,null,null,null,null
2019-05-13,0.098000,0.098000,0.095000,0.096000,0.096000,472985
2019-05-14,0.097000,0.099000,0.096000,0.097000,0.097000,698843
2019-05-15,0.099000,0.099000,0.096000,0.097000,0.097000,2136542
2019-05-16,0.098000,0.098000,0.097000,0.097000,0.097000,422793
2019-05-17,null,null,null,null,null,null
2019-05-20,0.096000,0.096000,0.095000,0.096000,0.096000,207600
2019-05-21,0.096000,0.096000,0.095000,0.096000,0.096000,243254
2019-05-22,0.096000,0.098000,0.096000,0.098000,0.098000,1023286
2019-05-23,0.097000,0.098000,0.097000,0.097000,0.097000,410165
2019-05-24,null,null,null,null,null,null
2019-05-28,0.098000,0.099000,0.098000,0.098000,0.098000,861042
2019-05-29,0.097000,0.100000,0.097000,0.099000,0.099000,1762794
2019-05-30,0.098000,0.100000,0.098000,0.099000,0.099000,1685962
2019-05-31,null,null,null,null,null,null
2019-06-03,0.093000,0.093000,0.090000,0.090000,0.090000,232075
2019-06-04,0.090000,0.090000,0.090000,0.090000,0.090000,0
2019-06-05,0.090000,0.090000,0.090000,0.090000,0.090000,0
2019-06-06,0.090000,0.090000,0.090000,0.090000,0.090000,0
2019-06-07,null,null,null,null,null,null
2019-06-10,0.088000,0.089000,0.088000,0.089000,0.089000,147265
2019-06-11,0.090000,0.090000,0.090000,0.090000,0.090000,368661
2019-06-12,0.090000,0.091000,0.090000,0.090000,0.090000,319561
2019-06-13,0.089000,0.089000,0.089000,0.090000,0.090000,2000
2019-06-14,null,null,null,null,null,null
2019-06-17,0.090000,0.091000,0.090000,0.090000,0.090000,79689
2019-06-18,0.090000,0.090000,0.090000,0.090000,0.090000,354816
2019-06-19,0.092000,0.096000,0.092000,0.094000,0.094000,833713
2019-06-20,0.096000,0.100000,0.096000,0.099000,0.099000,4031518
2019-06-21,null,null,null,null,null,null
2019-06-24,0.097000,0.098000,0.097000,0.097000,0.097000,21684
2019-06-25,0.096000,0.096000,0.093000,0.095000,0.095000,528006
2019-06-26,0.095000,0.096000,0.095000,0.095000,0.095000,1948800
2019-06-27,0.097000,0.097000,0.096000,0.096000,0.096000,1775870
2019-06-28,null,null,null,null,null,null
2019-07-01,0.097000,0.099000,0.097000,0.098000,0.098000,307979
2019-07-02,0.097000,0.098000,0.097000,0.097000,0.097000,77286
2019-07-03,0.097000,0.097000,0.097000,0.097000,0.097000,1316412
2019-07-05,null,null,null,null,null,null
2019-07-08,0.096000,0.096000,0.096000,0.096000,0.096000,0
2019-07-09,0.096000,0.098000,0.096000,0.097000,0.097000,2716800
2019-07-10,0.098000,0.100000,0.098000,0.098000,0.098000,430208
2019-07-11,0.099000,0.101000,0.098000,0.100000,0.100000,2586197
2019-07-12,null,null,null,null,null,null
2019-07-15,0.100000,0.100000,0.100000,0.100000,0.100000,5000000
2019-07-16,0.099000,0.099000,0.096000,0.099000,0.099000,434513
2019-07-17,0.097000,0.097000,0.095000,0.095000,0.095000,1262113
2019-07-18,0.095000,0.097000,0.095000,0.095000,0.095000,1055322
2019-07-19,null,null,null,null,null,null
2019-07-22,0.096000,0.097000,0.095000,0.096000,0.096000,249271
2019-07-23,0.096000,0.096000,0.096000,0.096000,0.096000,0
2019-07-24,0.095000,0.095000,0.094000,0.095000,0.095000,340300
2019-07-25,0.094000,0.094000,0.092000,0.092000,0.092000,751550
2019-07-26,null,null,null,null,null,null
2019-07-29,0.090000,0.092000,0.090000,0.090000,0.090000,1576387
2019-07-30,0.093000,0.095000,0.093000,0.093000,0.093000,2960650
